"KEY","en","notes","sp","fr","de","it","pt-br"
"FAMILIAR_PHANTOMMASK_DESC","無敵. Attack it to knock it foward in a straight line. It deals 5 damage to units it hits.","same as OBJECT_PETROCK_DESC but with the Invulnerable mention added to the beginning","Invulnerable. Se desplaza hacia delante en línea recta cuando la atacan. Inflige 5 de daño a las unidades que golpea.","Invulnérable. L'attaquer le projette en ligne droite. Inflige 5&nbsp;dégâts aux unités qu'il touche.","Unverwundbar. Greif ihn an, um ihn in einer geraden Linie nach vorn zu schleudern. Verursacht 5&nbsp;Schaden bei Einheiten, die er trifft.","Invulnerabile. Attaccala per proiettarla in avanti in linea retta. Infligge 5 di danno alle unità che colpisce.","Invulnerável. Ataque-a para empurrá-la para frente em linha reta. Causa 5 de dano nas unidades que forem acertadas."
"FAMILIAR_FLY_STEEL_DESC","無敵.","","Invulnerable.","Invulnérable.","Unverwundbar.","Invulnerabile.","Invulnerabilidade."
"FAMILIAR_FLESHLAD_DESC","每次受到傷害時，每回合獲得一次額外攻擊。`n在其回合結束時獲得速度。","same as ENEMY_FLESHLAD_DESC but without the first sentence about how it attacks","Obtiene un ataque extra por turno cada vez que sufre daño.
Obtiene velocidad al final del turno.","Gagne une attaque supplémentaire par tour chaque fois qu'il subit des dégâts.
Gagne en vitesse à la fin de son tour.","Erhält jedes Mal, wenn er Schaden erleidet, einen zusätzlichen Angriff pro Zug.
Erhält am Ende seines Zuges Geschwindigkeit.","Ottiene un attacco aggiuntivo per turno ogni volta che subisce danno.
Ottiene Velocità alla fine del suo turno.","Obtém um ataque adicional por turno a cada vez que sofre dano.
Obtém velocidade no final de seu turno."
"","","","","","","",""
"ITEM_THEBLACKBOX_NAME","黑盒子","","la caja","La boîte","die box","la scatola","a caixa"
"ITEM_THEBLACKBOX_DESC","使用：隨機找到並裝備一件物品到你的空物品欄位。","","Uso: Encuentra y equipa un objeto al azar en uno de los espacios de objeto vacíos.","Utilisation&nbsp;: trouvez et équipez un objet aléatoire dans l'un de vos emplacements d'objet vides.","Benutzen: Finde einen zufälligen Gegenstand und rüste ihn aus.","Uso: Trova ed equipaggia un oggetto casuale in uno dei tuoi slot oggetto vuoti.","Uso: encontre e equipe um item aleatório em de seus espaços vazios de itens."
"","","","","","","",""
"ITEM_UNSTABLEDNA_NAME","不穩定 DNA","","ADN inestable","ADN instable","Instabile DNA","DNA Instabile","DNA Instável"
"ITEM_UNSTABLEDNA_DESC","使用：獲得 6 個隨機屬性上升與 3 個隨機屬性下降，並在戰鬥結束時獲得 3 個突變。","","Uso: Obtiene 6 aumentos de atributo al azar y 3 reducciones de atributo al azar. Luego, obtiene 3 mutaciones al final del combate.","Utilisation&nbsp;: vous obtenez 6&nbsp;hausses de stats aléatoires et 3&nbsp;baisses de stats aléatoires, puis 3&nbsp;mutations à la fin du combat.","Benutzen: Erhalte am Ende des Kampfes 6&nbsp;Boni und 3&nbsp;Malusse auf zufällige Attribute. Erhalte anschließend 3&nbsp;Mutationen.","Uso: Ottieni 6 potenziamenti casuali alle statistiche e 3 riduzioni casuali alle statistiche, poi ottieni 3 Mutazioni alla fine del combattimento.","Uso: obtenha 6 atributos aleatórios aumentados e 3 atributos aleatórios diminuídos, e então obtenha 3 mutações no final do combate."
"ITEM_REDPILL_NAME","紅色藥丸","","Pastilla roja","Pilule rouge","Rote Pille","Pillola Rossa","Pílula Vermelha"
"ITEM_REDPILL_DESC","使用：50% 機率獲得 Chungus（+4 [img:con]），否則受到 8 點傷害。","see DISORDER_CHUNGUS_NAME","Uso: 50 % de probabilidad de sufrir chungus (+4 [img:con]); si no, sufre 8 de daño.","Utilisation&nbsp;: 50&nbsp;% de chances d'obtenir le trouble Énorme ([img:con] +4). Dans le cas contraire, vous subissez 8 dégâts.","Benutzen: 50%ige Wahrscheinlichkeit, Fettmops (+4&nbsp;[img:con]) zu erhalten. Erleide sonst 8&nbsp;Schaden.","Uso: 50% di probabilità di ottenere Tracagnotto (+4 [img:con]), altrimenti subisci 8 di danno.","Uso: 50% de chance de obter enormidade (+4 de [img:con]), ou então sofra 8 de dano."
"DISORDER_CHUNGUS_NAME","崇格斯","slang for something big and/or fat","Chungus","Énorme","Fettmops","Tracagnotto","Enormidade"
"DISORDER_CHUNGUS_DESC","","purposely empty","","","","",""
"","","","","","","",""
"QEVENT_MEATALTAR_REW2B","{Catname} 躺在祭壇上被獻祭。祭壇很滿意。`n`n剩下的貓咪感到力量提升，其中一隻不情願地拖走 {catname} 的屍體，回收可用的部位。","(just the same text as the other one minus the ""its pleased but not satisfied"" for after the altar's main desire has been completed)","El cuerpo sacrificado de {Catname} yace sobre el altar, que está conforme.

Los otros gatos se sienten fortalecidos. A regañadientes, uno de ellos coge el cadáver de {catname} en busca de algo que pueda aprovecharse.
","{Catname} s'est fait sacrifier sur l'autel. Celui-ci est satisfait.
 
Les chats restants se sentent plus forts, et l'un d'eux, à contrecœur, dépiaute le cadavre pour en tirer des pièces utiles.","{Catname} liegt als Opfer auf dem Altar. Der Altar ist besänftigt.

Die verbleibenden Katzen fühlen sich stärker. Eine von ihnen durchsucht zögerlich die Leiche von {catname} und nimmt alles Nützliche mit.
","{Catname} giace in cima all'altare dopo il sacrificio. L'altare è compiaciuto.

I gatti rimasti si sentono rinvigoriti, e uno di loro tira via il cadavere di {catname} a malincuore, recuperando le parti ancora utili.","{Catname} jaz sobre o altar após seu sacrifício. O altar foi agraciado.

Os gatos restantes se sentem fortalecidos, e um deles relutantemente puxa o corpo de {catname}, recuperando-o para salvar suas partes úteis."
"QEVENT_MEATALTAR_REW2B_M","","","","","","",""
"QEVENT_MEATALTAR_REW2B_F","","","","","","",""
"QEVENT_MEATALTAR_REW2B_N","","","","","","",""
"QEVENT_MEATALTAR_REW3B","{Catname} 躺在祭壇上被獻祭。祭壇很滿意。`n`n不過其餘貓咪感覺超棒！","(just the same text as the other one minus the ""its pleased but not satisfied"" for after the altar's main desire has been completed)","El cuerpo sacrificado de {Catname} yace sobre el altar, que está conforme

Eso sí, ¡los otros gatos se sienten genial!
","{Catname} s'est fait sacrifier sur l'autel. Celui-ci est satisfait.
 
À part ça, les autres chats pètent le feu&nbsp;!","{Catname} liegt als Opfer auf dem Altar. Der Altar ist besänftigt.

Die verbleibenden Katzen fühlen sich großartig!
","{Catname} giace in cima all'altare dopo il sacrificio. L'altare è compiaciuto.

Gli altri gatti però si sentono alla grande!","{Catname} jaz sobre o altar após seu sacrifício. O altar foi agraciado.

Os gatos restantes estão se sentindo ótimos!"
"QEVENT_MEATALTAR_REW3B_M","","","","","","",""
"QEVENT_MEATALTAR_REW3B_F","","","","","","",""
"QEVENT_MEATALTAR_REW3B_N","","","","","","",""
"","","","","","","",""
"CUTSCENE_OBELISK1_CORE_POPUP","一座方尖碑已升起，但月球上的那座仍埋在地下。","","Se eleva un obelisco, pero el que está en la luna permanece enterrado.","Un obélisque est érigé, mais celui sur la lune reste enterré.","Ein Obelisk wurde errichtet, doch sein Gegenstück auf dem Mond bleibt vergraben.","Un obelisco si innalza, ma quello sulla luna rimane sepolto.","Um obelisco é erguido, mas o da Lua permanece enterrado."
"CUTSCENE_OBELISK1_MOON_POPUP","一座方尖碑已升起，但核心裡的那座仍埋在地下。","","Se eleva un obelisco, pero el que está en el núcleo permanece enterrado.","Un obélisque est érigé, mais celui dans le noyau reste enterré.","Ein Obelisk wurde errichtet, doch sein Gegenstück im Kern bleibt vergraben.","Un obelisco si innalza, ma quello nel nucleo rimane sepolto.","Um obelisco é erguido, mas o do Núcleo permanece enterrado."
"CUTSCENE_OBELISK2_POPUP","兩座方尖碑已連結，但仍等待啟動。","","Ambos obeliscos se han conectado, pero aún hay que activarlos.","Les deux obélisques sont connectés, mais attendent encore d'être activés.","Die Obelisken wurden verbunden. Sie warten auf ihre Aktivierung.","Entrambi gli obelischi sono collegati, ma attendono ancora di essere attivati.","Os obeliscos estão conectados, porém ainda aguardam sua ativação."
"","","","","","","",""
"NPCOFFICE_NAME_BEANIES","Beanies 博士的實驗室","","Laboratorio del Dr. Beanies","Labo du Dr Beanies","Dr. Beanies Labor","Laboratorio del Dottor Beanies","Laboratório do Dr. Beanies"
"NPCOFFICE_NAME_BUTCH","Butch 的藏身處","","Guarida de Butch","Planque de Butch","Unterschlupf von Butch","Nascondiglio di Butch","Esconderijo de Butch"
"NPCOFFICE_NAME_TINK","Tink 的拖車","","Tráiler de Tink","Caravane de Tink","Tinks Wohnwagen","Roulotte di Tink","Trailer de Tink"
"NPCOFFICE_NAME_FRANK","Frank 的下水道","","Alcantarilla de Frank","Égouts de Frank","Franks Kanalisation","Fogna di Frank","Esgoto de Frank"
"NPCOFFICE_NAME_JACK","Jack 的小屋","","Cabaña de Jack","Taudis de Jack","Jacks Hütte","Baracca di Jack","Cabana de Jack"
"NPCOFFICE_NAME_TRACY","P 商店","","MercaMascota","Patoune Market","P-Markt","P Mart","P Mart"
"NPCOFFICE_NAME_ORGANGRINDER","{organname} 的箱子","","Caja de {organname}","Boîte de {organname}","Box von {organname}","Scatola di {organname}","Caixa de {organname}"
"NPCOFFICE_NAME_STEVEN","箱子","","La Caja","La Boîte","Die Box","La Scatola","A Caixa"
"","","","","","","",""
"NPCMAP_NAME_HOME","家","","Casa","Maison","Haus","Casa","Casa"
"NPCMAP_NAME_TRASH","垃圾","","Basura","Poubelle","Müll","Spazzatura","Lixo"
"NPC_NAME_BEANIES","Beanies 博士","","Dr. Beanies","Dr Beanies","Dr. Beanies","Dr. Beanies","Dr. Beanies"
"NPC_NAME_BUTCH","布奇","","Butch","Butch","Butch","Butch","Butch"
"NPC_NAME_TINK","廷克","","Tink","Tink","Tink","Tink","Tink"
"NPC_NAME_FRANK","法蘭克","","Frank","Franck","Frank","Frank","Frank"
"NPC_NAME_JACK","小 Jack","","Bebé Jack","Bébé Jack","Baby Jack","Baby Jack","Bebê Jack"
"NPC_NAME_TRACY","崔西","","Tracy","Tracy","Tracy","Tracy","Tracy"
"NPC_NAME_ORGANGRINDER","{organname}","","{organname}","{organname}","{organname}","{organname}","{organname}"
"NPC_NAME_STEVEN","史蒂文","","Steven","Steven","Steven","Steven","Steven"
"","","","","","","",""
"NPC_MORETIPS_BUTTON","再來一個提示！","","¡Otro consejo!","Une autre astuce&nbsp;!","Noch ein Tipp!","Un altro consiglio!","Outra dica!"
"","","","","","","",""
"KEYWORD_TRAMPLE_NAME","踐踏","","Pisotón","Piétinement","Trampel","Calpestamento","Atropelamento"
"KEYWORD_TRAMPLE_DESC_STACKLESS","你可以穿過其他單位，並對其造成傷害與位移。","","Se puede mover sobre otras unidades; les inflige daño y las desplaza.","Vous pouvez traverser les autres unités, en leur infligeant des dégâts et en les repoussant.","Du kannst dich durch andere Einheiten bewegen. Dabei stößt du sie zur Seite und fügst ihnen Schaden zu.","Puoi muoverti attraverso le altre unità, infliggendo danno e spostandole.","Você pode se mover através de unidades, deslocando-as e causando dano."
"","","","","","","",""
"COMBAT_POPUP_QUESTFAILED","任務失敗！","","¡Fracaso en la misión!","Échec de la quête&nbsp;!","Quest fehlgeschlagen!","Missione fallita!","A missão falhou!"
"","","","","","","",""
"CREDITS_THANKSFORPLAYING","感謝遊玩`nMEWGENICS！","(in the credits roll: ed's handwriting font uses smallcaps for lowercase, so all-lowercase lines are correct)","¡Gracias por jugar a
MEWGENICS!","Merci d'avoir joué à
MEWGENICS&nbsp;!","vielen dank, dass du 
MEWGENICS
gespielt hast!","Grazie per aver giocato a
MEWGENICS!","obrigado por jogar
MEWGENICS!"
"CREDITS_AGAMEBY","遊戲製作","the credits roll is a big animation with a lot of separate text boxes in it. boxes with only names are not included in this sheet","Un juego de","Un jeu de","ein spiel von","un gioco di","um jogo por"
"CREDITS_EDLINE","美術 + 設計","","Arte y diseño","Art et conception","kunst + design","grafica + design","arte + design"
"CREDITS_TYLERLINE","程式 + 設計","","Programación y diseño","Programmation et conception","programmierung + design","programmazione + design","programação + design"
"CREDITS_RIDCULONLINE","音樂演出...`nRIDICULON！","","¡Con música de
RIDICULON!","Avec la musique de...
RIDICULON&nbsp;!","Mit Musik von&nbsp;…
RIDICULON!","Con musiche di...
RIDICULON!","Apresentando a música de...
RIDICULON!"
"CREDITS_JOEYLINE","音效製作","","Efectos de sonido de","Effets sonores","Soundeffekte von","Effetti sonori di","Efeitos sonoros por"
"CREDITS_EDITING","剪輯","","Edición de","Édition","Editing von","Editing di","Edição por"
"CREDITS_AND","以及","","y","et","und","e","e"
"CREDITS_ANIMATIONLINEA","動畫","","Animación de","Animation","animationen von","animazioni di","animação por"
"CREDITS_ANIMATIONLINEB","追加動畫","","Animación adicional de","Animation supplémentaire","weitere animationen von","animazioni aggiuntive di","animação adicional por"
"CREDITS_ADDITIONALANIMATIONS","Kaylan Peattie 與 Tina Tomar","(this is here because theres an ""and"" in the middle of the line)","Kaylan Peattie y Tina Tomar","Kaylan Peattie et Tina Tomar","Kaylan Peattie und Tina Tomar","Kaylan Peattie e Tina Tomar","Kaylan Peattie e Tina Tomar"
"CREDITS_ARTA","美術","","Arte de","Art","kunst von","grafica di","arte por"
"CREDITS_ARTB","追加美術","","Arte adicional de","Art supplémentaire","weitere kunst von","grafica aggiuntiva di","arte adicional por"
"CREDITS_PROGRAMMINGB","追加程式","","Programación adicional de","Programmation supplémentaire","weitere programmierung von","programmazione aggiuntiva di","programação adicional por"
"CREDITS_CHARACTERSHEADER","同場演出...","","Y con...","Mais aussi...","Featuring&nbsp;…","Con la partecipazione di...","Com a participação de..."
"CREDITS_CHARACTER_BEANIES","Thomas A. Beanies 博士","","Dr. Thomas A. Beanies","Dr Thomas A. Beanies","Dr. Thomas A. Beanies","Dottor Thomas A. Beanies","Dr. Thomas A. Beanies"
"CREDITS_CHARACTER_STACY","史黛西 #{stacy_number}","","Stacy {stacy_number}","Stacy #{stacy_number}","Stacy #{stacy_number}","Stacy #{stacy_number}","Stacy #{stacy_number}"
"CREDITS_CHARACTER_BUTCH","布奇","","Butch","Butch","Butch","Butch","Butch"
"CREDITS_CHARACTER_TINK","弗格森・羅德尼・廷克斯","","Ferguson Rodney Tinkles","Ferguson Rodney Tinkles","Ferguson Rodney Tinkles","Ferguson Rodney Tinkles","Ferguson Rodney Tinkles"
"CREDITS_CHARACTER_FRANK","法蘭克","","Frank","Franck","Frank","Frank","Frank"
"CREDITS_CHARACTER_BABYJACK","傑姬・達斯汀・尼克爾","","Jackie Dustin Nickel","Jackie Dustin Nickel","Jackie Dustin Nickel","Jackie Dustin Nickel","Jackie Dustin Nickel"
"CREDITS_CHARACTER_TRACY","崔西・紐柯克","","Tracy Newkirk","Tracy Newkirk","Tracy Newkirk","Tracy Newkirk","Tracy Newkirk"
"CREDITS_CHARACTER_ORGANGRINDER","{organname}","","{organname}","{organname}","{organname}","{organname}","{organname}"
"CREDITS_CHARACTER_STEVEN","史蒂文","","Steven","Steven","Steven","Steven","Steven"
"CREDITS_CHARACTER_HEADERB","以及...","","Y con...","Ainsi que...","Und&nbsp;…","E con...","E também..."
"CREDITS_CHARACTER_PLAYERCHARACTER","你，飾演`nMagdalene O. Moriah","","Tú, como
Magdalene O. Moriah","Vous-même, dans le rôle de
Magdalene O. Moriah","Du als
Magdalene O. Moriah","Te, nel ruolo di
Magdalene O. Moriah","Você, como
Magdalene O. Moriah"
"CREDITS_MEOWS","喵聲提供","","Con maullidos de","Miaulements de","mit katzenstimmen von","con miagolii di","com miados de"
"CREDITS_TESTERS","測試者","","Testers","Testeurs","tester","tester","testes"
"CREDITS_MUSICGUESTS","特別音樂來賓","","Invitados musicales especiales","Invités musicaux","special guests (musik)","ospiti musicali speciali","convidados musicais especiais"
"CREDITS_LOCALIZATION","在地化：Warlocs","","Localización de Warlocs","Localisation par Warlocs","Lokalisierung von den Warlocs","Localizzazione a cura di Warlocs","Localização por Warlocs"
"CREDITS_LOCALIZATION_GERMAN","德文：`nSimon Dehne","doing loc credits like this cause this is the easiest way to get special characters into the credits roll. dont add extra lines without telling us so we can resize the text boxes in the credits roll art","Deutsch:
Simon Dehne","Allemand&nbsp;:
Simon Dehne","Deutsch:
Simon Dehne","Deutsch:
Simon Dehne","Alemão:
Simon Dehne"
"CREDITS_LOCALIZATION_FRENCH","法文：`nKevin Malchere`nAlexis Barroso`nCecile Gindrat`nElina Macon","","Français:
Kevin Malchere
Alexis Barroso
Cecile Gindrat
Elina Macon","Français&nbsp;:
Kévin Malchère
Alexis Barroso
Cécile Gindrat
Elina Mâcon","Français:
Kevin Malchere
Alexis Barroso
Cecile Gindrat
Elina Macon","Français:
Kevin Malchere
Alexis Barroso
Cecile Gindrat
Elina Macon","Francês:
Kevin Malchere
Alexis Barroso
Cecile Gindrat
Elina Macon"
"CREDITS_LOCALIZATION_ITALIAN","義大利文：`nCarlo De Rensis`nJuny Gentile","","Italiano:
Carlo De Rensis
Juny Gentile","Italien&nbsp;:
Carlo De Rensis
Juny Gentile
Stefano Rossitto
Cristiano Caliendo","Italiano:
Carlo De Rensis
Juny Gentile","Italiano:
Carlo De Rensis
Juny Gentile
Stefano Rossitto
Cristiano Caliendo","Italiano:
Carlo De Rensis
Juny Gentile"
"CREDITS_LOCALIZATION_SPANISH","西班牙文：`nXavi Vernet Diaz`nSebastian Sorroche Jurado `nAna Avalos Reyes","","Español:
Xavi Vernet Díaz
Sebastián Sorroche Jurado
Ana Ávalos Reyes","Espagnol&nbsp;:
Xavier Vernet Díaz
Sebastián Sorroche Jurado
Ana Ávalos Reyes","Español:
Xavi Vernet Diaz
Sebastian Sorroche Jurado 
Ana Avalos Reyes","Español:
Xavi Vernet Diaz
Sebastian Sorroche Jurado
Ana Avalos Reyes","Espanhol:
Xavi Vernet Diaz
Sebastian Sorroche Jurado 
Ana Avalos Reyes"
"CREDITS_LOCALIZATION_BRPORTUGESE","葡萄牙文（巴西）：`nRomulo Wehling","","Português (Brasil):
Romulo Wehling","Portugais du Brésil&nbsp;:
Romulo Wehling","Português (Brasil):
Romulo Wehling","Português (Brasil):
Romulo Wehling","Português (Brasil):
Rômulo Wehling"
"CREDITS_LOCALIZATION_MARKETING","行銷支援：Guillotine","","Ayuda de marketing de Guillotine","Support commercial par Guillotine","Marketing Support von Guillotine","Supporto marketing di Guillotine","Suporte de marketing por Guillotine"
"CREDITS_TOOLSA","關卡編輯器製作 - joshua robertson","","Editor de niveles de joshua robertson","Éditeur de niveaux créé par Joshua Robertson","level editor programmiert von – joshua robertson","editor dei livelli realizzato da - joshua robertson","editor de níveis criado por - joshua robertson"
"CREDITS_TOOLSB","其他工具製作","","Herramientas adicionales de","Outils supplémentaires","zusätzliche tools von","strumenti aggiuntivi realizzati da","ferramentas adicionais criadas por"
"CREDITS_TECH","使用的開源程式碼","","Con código abierto","Code libre utilisé","Verwendung von Open Source Code","codice open source utilizzato","Códigos open source utilizados"
"CREDITS_THANKS","特別感謝","","Agradecimientos especiales","Remerciements","special thanks","ringraziamenti speciali","agradecimentos especiais"
"CREDITS_END","感謝`n遊玩！","","¡GRACIAS
POR JUGAR!","MERCI
D'AVOIR JOUÉ&nbsp;!","DANKE
FÜRS SPIELEN!","GRAZIE
PER AVER GIOCATO!","OBRIGADO
POR JOGAR!"
"","","","","","","",""
"SEASON_NAME_SPRING","春","","Muelle","Printemps","Frühling","Primavera","Primavera"
"SEASON_NAME_SUMMER","夏","","Verano","Été","Sommer","Estate","Verão"
"SEASON_NAME_FALL","秋","","Otoño","Automne","Herbst","Autunno","Outono"
"SEASON_NAME_WINTER","冬","","Invierno","Hiver","Winter","Inverno","Inverno"
