"KEY","en","notes","sp","fr","de","it","pt-br"
"TEAMNAME_NOUN_HUNTER3","箭矢尖端","","Arqueros","Têtes de flèche|male","Bogenschützen","I Predatori","Batedores"
"TEAMNAME_NOUN_HUNTER4","剝皮者","","Desolladores","Écorcheurs|male","Hautabzieher","I Scorticatori","Esfoladores"
"TEAMNAME_NOUN_HUNTER5","陷阱手","","Tramperos","Pièges|male","Fallensteller","Gli Intrappolatori","Armadilhas"
"TEAMNAME_NOUN_HUNTER6","觀測手","","Observadores","Guetteurs|male","Detektive","Gli Osservatori","Olheiros"
"TEAMNAME_NOUN_HUNTER7","神射手","","Francotiradores","Tirailleurs|male","Scharfschützen","I Cecchini","Atiradores de Elite"
"TEAMNAME_NOUN_HUNTER8","singular|獸群","","Compañeros","Mutins|male","Meute","I Cercatori","Matilha"
"TEAMNAME_NOUN_HUNTER9","野人","","Montaraces","Sauvageons|male","Wildlinge","I Selvaggi","Selvagens"
"TEAMNAME_NOUN_HUNTER10","自然之子","","Naturalistas","Campagnards|male","Naturburschen","I Silvestri","Naturais"
"TEAMNAME_NOUN_HUNTER11","斥候","","Exploradores","Scouts|male","Pfadfinder","Gli Esploratori","Batedores"
"TEAMNAME_NOUN_HUNTER12","育群","","Polluelos","Progénitures|female","Brüter","I Discendenti","Ninhada"
"TEAMNAME_NOUN_MEDIC0","醫師","","Médicos","Médecins|male","Ärzte","I Dottori","Doutores"
"TEAMNAME_NOUN_MEDIC1","神職者","","Sacerdotes","Curés|male","Priester","I Sacerdoti","Sacerdotes"
"TEAMNAME_NOUN_MEDIC2","十字軍","","Cruzados","Croisés|male","Kreuzritter","I Crociati","Cruzados"
"TEAMNAME_NOUN_MEDIC3","聖經戰士","","Fanáticos","Matrixés de la Bible|male","Bibelfreunde","I Bacchettoni","Fanáticos Religiosos"
"TEAMNAME_NOUN_MEDIC4","神之戰士","","Templarios","Guerriers divins|male","Gotteskrieger","I Guerrieri di Dio","Guerreiros Divinos"
"TEAMNAME_NOUN_MEDIC5","聖徒","","Santos","Saints|male","Heiligen","I Santi","Santos"
"TEAMNAME_NOUN_MEDIC6","僕從","","Siervos","Serviteurs|male","Diener","I Servitori","Servos"
"TEAMNAME_NOUN_MEDIC7","信眾","","Fieles","Croyants|male","Gläubigen","I Fedeli","Crentes"
"TEAMNAME_NOUN_MEDIC8","聖騎士","","Paladines","Paladins|male","Paladine","I Paladini","Paladinos"
"TEAMNAME_NOUN_MEDIC9","天選者","","Elegidos","Élus|male","Auserwählten","I Prescelti","Escolhidos"
"TEAMNAME_NOUN_MAGE0","學徒","","Estudiantes","Élèves|male","Studenten","Gli Studenti","Estudantes"
"TEAMNAME_NOUN_MAGE1","巫師","","Brujos","Sorciers|male","Hexenmeister","I Maghi","Magos"
"TEAMNAME_NOUN_MAGE2","祕法者","","Ocultistas","Occultistes|male","Okkultisten","Gli Occultisti","Ocultistas"
"TEAMNAME_NOUN_MAGE3","術士","","Magos","Magiciens|male","Magier","I Prestigiatori","Mágicos"
"TEAMNAME_NOUN_MAGE4","咒術投手","","Lanzahechizos","Enchanteurs|male","Zauberwirker","I Lanciaincantesimi","Encantadores"
"TEAMNAME_NOUN_MAGE5","集會","","Taumaturgos","Initiés|male","Versammelten","Gli Adunatori","Compiladores"
"TEAMNAME_NOUN_MAGE6","萬事通","","Sabiondos","Prétentieux|male","Besserwisser","I Saputelli","Sabe-Tudo"
"TEAMNAME_NOUN_MAGE7","書蟲","","Lectores","Bibliophiles|male","Leseratten","I Topi di Biblioteca","Leitores"
"TEAMNAME_NOUN_MAGE8","魔導士","","Hechiceros","Sorceleurs|male","Zauberer","Gli Stregoni","Feiticeiros"
"TEAMNAME_NOUN_TANK0","岩塊","","Pedruscos","Cailloux|male","Steine","I Sassi","Pedras"
"TEAMNAME_NOUN_TANK1","胖咚","","Zampabollos","Parpaings|male","Klumpen","I Corpulenti","Pedaços"
"TEAMNAME_NOUN_TANK2","守衛","","Defensores","Défenseurs|male","Verteidiger","I Difensori","Defensores"
"TEAMNAME_NOUN_TANK3","大肚腩","","Tragaldabas","Lardons|male","Fettwanste","I Lardosi","Rechonchudos"
"TEAMNAME_NOUN_TANK4","胖墩","","Tragones","Enrobés|male","Klöße","I Paffutelli","Gordurosos"
"TEAMNAME_NOUN_TANK5","肉牆","","Muros","Murs|male","Ziegelmauern","I Fortini","Muralhas"
"TEAMNAME_NOUN_TANK6","線衛","","Armarios","Protecteurs|male","Linebacker","I Centravanti","Zagueiros"
"TEAMNAME_NOUN_TANK7","坦克","","Tanques","Tanks|male","Panzer","I Carrarmati","Tanques"
"TEAMNAME_NOUN_TANK8","大男孩","","Grandullones","Gros tas|male","Supertypen","I Ragazzoni","Garotões"
"TEAMNAME_NOUN_TANK9","胖子","","Gordinflones","Bouboules|male","Dickerchen","I Grassi","Gorduchos"
"TEAMNAME_NOUN_TANK10","麵包體","","Holgazanes","Miches|female","Moppel","I Manzi","Gordinhos"
"TEAMNAME_NOUN_TANK11","腫塊","","Gandules","Blocs|male","Bullen","I Bitorzoli","Caroços"
"TEAMNAME_NOUN_TANK12","烏龜","","Acorazados","Tortues|female","Schildkröten","Le Tartarughe|female","Tartarugas"
"TEAMNAME_NOUN_THIEF0","暗影","","Anónimos","Ombres|female","Schatten","Le Ombre|female","Sombras"
"TEAMNAME_NOUN_THIEF1","盜匪","","Bandidos","Bandits|male","Banditen","I Banditi","Bandidos"
"TEAMNAME_NOUN_THIEF2","惡棍","","Bribones","Canailles|female","Schurken","I Mascalzoni","Cafajestes"
"TEAMNAME_NOUN_THIEF3","騙子","","Tramposos","Tricheurs|male","Betrüger","Gli Imbroglioni","Safados"
"TEAMNAME_NOUN_THIEF4","詐欺師","","Estafadores","Arnaqueurs|male","Schwindler","I Truffatori","Enganadores"
"TEAMNAME_NOUN_THIEF5","背刺仔","","Traidores","Traîtres|male","Verräter","I Pugnalatori","Apunhaladores"
"TEAMNAME_NOUN_THIEF6","小偷","","Ladrones","Voleurs|male","Diebe","I Ladri","Ladrões"
"TEAMNAME_NOUN_THIEF7","竊賊","","Rateros","Brigands|male","Schlitzohren","I Rapinatori","Larápios"
"TEAMNAME_NOUN_THIEF8","囤積者","","Cleptómanos","Thésauriseurs|male","Hamsterer","Gli Accaparratori","Acumuladores"
"TEAMNAME_NOUN_THIEF9","流氓","","Pícaros","Voyous|male","Gauner","Le Canaglie|female","Rebeldes"
"TEAMNAME_NOUN_THIEF10","掠奪者","","Saqueadores","Pillards|male","Plünderer","I Saccheggiatori","Saqueadores"
"TEAMNAME_NOUN_THIEF11","劫持者","","Maleantes","Filous|male","Schufte","I Razziatori","Malfeitores"
"TEAMNAME_NOUN_MONK0","singular|道場","","Monjes","Ceintures noires|female","Samurai","Gli Accademici","singular|Dojo"
"TEAMNAME_NOUN_MONK1","脈輪","","Chakras","Chakras|male","Chakras","I Chakra","Chakras"
"TEAMNAME_NOUN_MONK2","蓮華","","Lotos","Lotus|male","Lotusblüten","I Loti","Lótus"
"TEAMNAME_NOUN_MONK3","飛行 Fists","","Golpes","Poings volants|male","Fliegenden Fäuste","I Pugni volanti","Punhos Voadores"
"TEAMNAME_NOUN_MONK4","眾生","","Seres","Êtres|male","Wesen","Gli Esseri","Seres"
"TEAMNAME_NOUN_MONK5","佛門徒","","Budistas","Bouddhistes|male","Buddhisten","I Buddisti","Budistas"
"TEAMNAME_NOUN_MONK6","武術家","","Ascetas","Artistes martiaux|male","Kampfkünstler","I Maestri di Arti Marziali","Artistas Marciais"
"TEAMNAME_NOUN_MONK7","和聲","","Adeptos","Harmonies|female","Harmoniesuchenden","Gli Armonici","Harmonias"
"TEAMNAME_NOUN_MONK8","掌法","","Acólitos","Paumes|female","Hände","I Palmi","Palmas"
"TEAMNAME_NOUN_MONK9","隱士","","Ermitaños","Hermites|male","Einsiedler","Gli Eremiti","Eremitas"
"TEAMNAME_NOUN_MONK10","singular|宗派","","Religiosos","Sectaires|male","Sektenjünger","I Cultisti","singular|Secto"
"TEAMNAME_NOUN_MONK11","睡眠ers","","Dormilones","Dormeurs|male","Schläfer","I Dormienti","Dorminhocos"
"TEAMNAME_NOUN_MONK12","寓言","","Ejemplos","Paraboles|female","Parabeln","Le Parabole|female","Parábolas"
"TEAMNAME_NOUN_DRUID0","動物們","","Animales","Animaux|male","Tiere","Gli Animali","Animais"
"TEAMNAME_NOUN_DRUID1","音樂家","","Músicos","Musiciens|male","Musiker","I Musicisti","Músicos"
"TEAMNAME_NOUN_DRUID2","動物園管理員","","Cuidadores","Amis des bêtes|male","Zoowärter","I Custodi dello Zoo","Zoólogos"
"TEAMNAME_NOUN_DRUID3","singular|幫派","","Colegas","Malfrats|male","Grobiane","Le Cosche|female","singular|Gangue"
"TEAMNAME_NOUN_DRUID4","共同體","","Hermanos","Associés|male","Pazifisten","I Collettivi","Coletivo"
"TEAMNAME_NOUN_DRUID5","嬉皮","","Hippies","Hippies|male","Hippies","Gli Hippie","Hippies"
"TEAMNAME_NOUN_DRUID6","變形者","","Cambiaformas","Métamorphes|male","Gestaltwandler","I Mutaforma","Metamorfos"
"TEAMNAME_NOUN_DRUID7","小生靈","","Bichos","Créatures|female","Viecher","Le Creaturine|female","Criaturas"
"TEAMNAME_NOUN_DRUID8","歌者","","Cantantes","Chanteurs|male","Sänger","I Cantanti","Cantores"
"TEAMNAME_NOUN_DRUID9","singular|合唱團","","Coristas","Choristes|female","Chormitglieder","I Coristi","singular|Coro"
"TEAMNAME_NOUN_DRUID10","花之子","","Pimpollos","Pacifistes|male","Blumenkinder","I Figli dei Fiori","Floristas"
"TEAMNAME_NOUN_DRUID11","朋友們","","Amigos","Amis|male","Freunde","Gli Amici","Amigos"
"TEAMNAME_NOUN_PSYCHIC0","千里眼","","Clarividentes","Éclairés|male","Hellseher","I Chiaroveggenti","Clarividentes"
"TEAMNAME_NOUN_PSYCHIC1","先知","","Videntes","Prophètes|male","Seher","Gli Indovini","Adivinhadores"
"TEAMNAME_NOUN_PSYCHIC2","眼眸","","Ojos","Yeux|male","Augen","Gli Occhi","Olhos"
"TEAMNAME_NOUN_PSYCHIC3","算命師","","Adivinos","Cartomanciens|male","Wahrsager","I Cartomanti","Videntes"
"TEAMNAME_NOUN_PSYCHIC4","操縱者","","Manipuladores","Manipulateurs|male","Drahtzieher","I Manipolatori","Manipuladores"
"TEAMNAME_NOUN_PSYCHIC5","讀心者","","Pitonisos","Télépathes|male","Gedankenleser","I Sensitivi","Leitores de Mentes"
"TEAMNAME_NOUN_PSYCHIC6","騙術師","","Timadores","Mystificateurs|male","Trickbetrüger","I Truffatori","Golpistas"
"TEAMNAME_NOUN_PSYCHIC7","推手","","Profetas","Gratte-papiers|male","Löffelverbieger","Gli Spacciatori","Traficantes"
"TEAMNAME_NOUN_PSYCHIC8","看掌相者","","Augures","Chiromanciens|male","Handleser","I Chiromanti","Leitores de Mãos"
"TEAMNAME_NOUN_PSYCHIC9","心靈感應者","","Telépatas","Spiritistes|male","Telepathen","I Telepati","Telepatas"
"TEAMNAME_NOUN_BUTCHER0","燒烤大師","","Cocineros","Pros du grill|male","Grillmeister","I Maestri della Griglia","Mestres do Churrasco"
"TEAMNAME_NOUN_BUTCHER1","暴食者","","Glotones","Gloutons|male","Vielfraße","I Ghiottoni","Glutões"
"TEAMNAME_NOUN_BUTCHER2","胃袋","","Estómagos","Estomacs|male","Schlemmerer","Gli Stomaci","Estômagos"
"TEAMNAME_NOUN_BUTCHER3","野豬","","Comilones","Porcelets|male","Schweine","I Porci","Porcos"
"TEAMNAME_NOUN_BUTCHER4","小豬仔","","Lechones","Cochons|male","Schweinchen","I Suini","Porquinhos"
"TEAMNAME_NOUN_BUTCHER5","屠夫","","Carniceros","Bouchers|male","Metzger","I Macellai","Açougueiros"
"TEAMNAME_NOUN_BUTCHER6","惡魔","","Demonios","Démons|male","Teufel","I Diavoli","Diabos"
"TEAMNAME_NOUN_BUTCHER7","碎剁派","","Charcuteros","Côtelettes|female","Chop-Tops","I Decapitatori","Canibais"
"TEAMNAME_NOUN_BUTCHER8","singular|蟲群","","Salchicheros","Puants|male","Insekten","Le Orde|female","singular|Enxame"
"TEAMNAME_NOUN_BUTCHER9","蒼蠅群","","Matarifes","Mouches|female","Fliegen","Le Mosche|female","Moscas"
"TEAMNAME_NOUN_BUTCHER10","噴吐者","","Destripadores","Vomitos|male","Schwelger","I Vomitatori","Vomitadores"
"TEAMNAME_NOUN_BUTCHER11","暴食客","","Zampones","Boulimique|male","Leckermäulchen","Gli Ingozzatori","Descontrolados"
"TEAMNAME_NOUN_NECROMANCER0","殭屍s","","Zombis","Zombies|male","Zombies","Gli Zombie","Zumbis"
"TEAMNAME_NOUN_NECROMANCER1","骷髏群","","Esqueletos","Squelettes|male","Skelette","Gli Scheletri","Esqueletos"
"TEAMNAME_NOUN_NECROMANCER2","水蛭","","Chupasangres","Sangsues|female","Blutsauger","Le Sanguisughe|female","Sanguessugas"
"TEAMNAME_NOUN_NECROMANCER3","吸乾者","","Vampiros","Suceurs|male","Absauger","I Parassiti","Sugadores"
"TEAMNAME_NOUN_NECROMANCER4","死貓們","","Gatos Muertos","Morts-vivants|male","Toten Katzen","I Gatti Morti","Gatos Mortos"
"TEAMNAME_NOUN_NECROMANCER5","屍體群","","Difuntos","Carcasses|female","Leichen","I Corpi","Corpos"
"TEAMNAME_NOUN_NECROMANCER6","遺骸","","Cadáveres","Cadavres|male","Kadaver","I Cadaveri","Cadáveres"
"TEAMNAME_NOUN_NECROMANCER7","邊緣者","","Inadaptados","Marginaux|male","Außenseiter","Gli Emarginati","Desajustados"
"TEAMNAME_NOUN_NECROMANCER8","蛆蟲群","","Gusanos","Asticots|male","Maden","Le Larve|female","Vermes"
"TEAMNAME_NOUN_NECROMANCER9","邪教徒","","Sectarios","Fanatiques|male","Kultisten","I Seguaci","Cultistas"
"TEAMNAME_NOUN_NECROMANCER10","鬼魅","","Espectros","Revenants|male","Gespenster","Gli Spettri","Assustados"
"TEAMNAME_NOUN_TINKERER0","機器人","","Robots","Robots|male","Roboter","I Robot","Robôs"
"TEAMNAME_NOUN_TINKERER1","科學家","","Científicos","Scientifiques|male","Wissenschaftler","Gli Scienziati","Cientistas"
"TEAMNAME_NOUN_TINKERER2","工人","","Trabajadores","Travailleurs|male","Arbeiter","Gli Operai","Trabalhadores"
"TEAMNAME_NOUN_TINKERER3","工具仔","","Aparatos","Outils|male","Werkzeuge","Gli Strumenti","Ferramentas"
"TEAMNAME_NOUN_TINKERER4","炸彈客","","Explosivos","Bombes|female","Bomben","Le Bombe|female","Bombas"
"TEAMNAME_NOUN_TINKERER5","火花仔","","Electricistas","Étincelles|female","Funken","I Bagliori","Fagulhas"
"TEAMNAME_NOUN_TINKERER6","自動機械","","Autómatas","Automates|male","Maschinen","Gli Automi","Autômatos"
"TEAMNAME_NOUN_TINKERER7","處理器","","Artilugios","Processeurs|male","Prozessoren","Le CPU|female","CPUs"
"TEAMNAME_NOUN_TINKERER8","電池組","","Circuitos","Batteries|female","Batterien","I Generatori","Pilhas"
"TEAMNAME_NOUN_TINKERER9","發明家","","Inventores","Inventeurs|male","Erfinder","Gli Inventori","Inventores"
"TEAMNAME_NOUN_TINKERER10","書呆子","","Frikis","Nerds|male","Nerds","I Nerd","Nerds"
"TEAMNAME_NOUN_TINKERER11","技術宅","","Empollones","Geeks|male","Streber","I Secchioni","Geeks"
"TEAMNAME_NOUN_COLORLESS0","貓咪","","Gatos","Chats|male","Katzen","I Gatti","Gatos"
"TEAMNAME_NOUN_COLORLESS1","男孩","","Fulanos","Garçons|male","Jungen","I Ragazzi","Meninos"
"TEAMNAME_NOUN_COLORLESS2","女孩","","Mendas","Filles|female","Mädchen","Le Ragazze|female","Meninas"
"TEAMNAME_NOUN_JESTER0","鬼牌","","Bromistas","Bouffons|male","Witzbolde","I Saltimbanchi","Curingas"
"TEAMNAME_NOUN_JESTER1","酸民","","Liantes","Trolls|male","Trolle","I Troll","Trolls"
"TEAMNAME_NOUN_JESTER2","小鬼","","Jóvenes","Enfants|male","Kinder","I Bimbi","Crianças"
"TEAMNAME_NOUN_JESTER3","明星","","Artistas","Étoiles|female","Sterne","Le Stelle|female","Estrelas"
"TEAMNAME_NOUN_JESTER4","喜劇演員","","Comediantes","Comiques|male","Comedians","I Comici","Comediantes"
"TEAMNAME_NOUN_JESTER5","小丑","","Payasos","Clowns|male","Clowns","I Clown","Palhaços"
"TEAMNAME_NOUN_JESTER6","弄臣","","Bufones","Fous|male","Narren","I Buffoni","Bobos da Corte"
"TEAMNAME_NOUN_JESTER7","默劇者","","Mimos","Mimes|male","Pantomimen","I Mimi","Mímicos"
"TEAMNAME_NOUN_JESTER8","百搭牌","","Comodines","Zinzolins|male","Joker","I Jolly","Curingas"
"TEAMNAME_NOUN_JESTER9","彩虹","","Arcoíris","Arcs-en-ciel|male","Regenbögen","Gli Arcobaleni","Arcos-Íris"
"TEAMNAME_NOUN_JESTER10","巴拉特羅","","Augustos","Balatros|male","Balatros","I Ciarlatani","Bufões"
"TEAMNAME_NOUN_JESTER11","搞笑仔","","Idiotas","Guignols|male","Dussel","I Pagliacci","Bozos"
"TEAMNAME_NOUN_MISC0","老兄們","","Tipos","Types|male","Kerle","I Tipi","Caras"
"TEAMNAME_NOUN_MISC1","singular|隊伍","","Socios","Coéquipiers|male","Teamplayer","Le Squadre|female","singular|Equipe"
"TEAMNAME_NOUN_MISC2","貓咪","","Gatos","Chats|male","Katzen","I Gatti","Gatos"
"TEAMNAME_NOUN_MISC3","singular|幫派","","Colegas","Gangsters|male","Grobiane","Gli Schieramenti","singular|Gangue"
"TEAMNAME_NOUN_MISC4","小貓","","Gatitos","Chatons|male","Kätzchen","I Gattini","Gatinhos"
"TEAMNAME_NOUN_MISC5","貓娘們","","Mininos","Chattes|female","Muschis","Le Gattine|female","Filhotinhos de Gato"
"TEAMNAME_NOUN_MISC6","毛球","","Michinos","Boules de poils|female","Fellknäuel","I Pelosetti","Bolas de Pelo"
"TEAMNAME_NOUN_MISC7","蓬毛仔","","Félidos","Poilus|male","Fluffis","I Morbidoni","Velas"
"TEAMNAME_NOUN_MISC8","貓呼喚者","","Llamagatos","Coquettes|female","Schnatterer","I Fischiatori","Conquistadores"
"TEAMNAME_NOUN_MISC9","貓貓","","Felinos","Gatos|male","Gatos","I Gatos","Gatitos"
